Player Name,Position,NHL Team,Fantasy Points,Current Team,Current Owner,Drafted Team,Drafted By,Draft Round,Draft Pick,ADP,Pct Drafted,Goals,Assists,Points,PIM,SOG,Hits,Blocks,Games Played,Wins,Saves,Save %,GA,Shutouts,Pct Owned
Michael Milne,LW,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Marek Alscher,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Jordan Dumais,RW,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Brennan,G,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Matthew Seminoff,RW,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Amadeus Lombardi,C,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Gavin White,D,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Dennis Hildeby,G,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Tucker Robertson,C,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Jared Davidson,C,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Vsevolod Komarov,D,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Jorian Donovan,D,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Matthew Maggio,RW,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Patrick Guay,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Marc-Andre Gaudet,D,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
David Spacek,D,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Josh Filmon,LW,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Daylan Kuefler,LW,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Dennis Cesana,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Riley Fiddler-Schultz,C,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
David Goyette,C,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Nate Danielson,C,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Samuel Richard,G,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Mazden Leslie,D,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Felix Unger Sorum,RW,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Emil Pieniniemi,D,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Erik Portillo,G,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Leo Loof,D,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Fedor Svechkov,C,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Nikita Novikov,D,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Carl Lindbom,G,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Eetu Liukas,RW,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Fabian Wagner,C,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Oskar Pettersson,RW,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Eric Staal,C,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
David Reinbacher,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Mike Benning,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Dalibor Dvorsky,C,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Eduard Sale,LW,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Tanner Molendyk,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Kasper Halttunen,RW,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Anton Wahlberg,C,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Jakub Dvorak,D,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeremy Hanzel,D,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Nikolas Brouillard,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Villalta,G,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Artur Akhtyamov,G,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Mathias Emilio Pettersen,C,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Nikolai Kovalenko,RW,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
Max Andreev,C,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Reid Cooper,G,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Domenick Fensore,D,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Tommy Apap,LW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Andrew Ladd,LW,ARI,0.0,,,,,,,,,,,,,,,,,,,,,,
Xavier Parent,LW,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Jarrod Gourley,D,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Isaac Poulter,G,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Michael Regush,RW,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Yushiro Hirano,RW,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Marc Gatcomb,C,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Chad Nychuk,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Connor Ford,RW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Kyle Marino,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Alex Swetlikoff,LW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Joe Fleming,D,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
William Riedell,D,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Nolan Burke,C,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Aidan McDonough,LW,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Onuska,G,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Tverberg,C,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Hunter McKown,C,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Cole Krygier,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Ville Ottavainen,D,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Brett Berard,LW,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Trevor Kuntar,C,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Sean Farrell,C,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jake Livingstone,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Mitchell Gibson,G,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Joel Blomqvist,G,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Easton Cowan,RW,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,1.0
David Edstrom,C,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Drew Commesso,G,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Adam Sykora,LW,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Elias Salomonsson,D,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Riley Kidney,C,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Alex Whelan,RW,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Matvey Petrov,LW,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Mast,D,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Xavier Simoneau,C,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyson Kozak,C,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Maximus Wanner,D,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Jalen Luypen,C,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Felix Robert,C,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
J.R. Avon,C,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Jake Gaudet,C,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Navrin Mutter,LW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Billy Sweezey,D,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Cole Clayton,D,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Michael O'Leary,LW,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Zachary Berzolla,D,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Ethan Samson,D,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Zach Giuttari,D,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Xavier Cormier,C,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Shawn Element,LW,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Luka Profaca,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Daniel D'Amato,RW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Cameron Butler,RW,MIN,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
Cooper Walker,C,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Luke Toporowski,LW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Patrick Curry,C,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Alex Limoges,C,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Greg Printz,LW,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Miguel Tourigny,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Reece Vitelli,RW,ARI,0.0,,,,,,,,,,,,,,,,,,,,,,
Francesco Arcuri,C,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Lucas Ciona,LW,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Tobie Bisson,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jakub Brabenec,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Jayden Grubbe,C,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Sasha Pastujov,RW,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Stanislav Svozil,D,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryder Korczak,C,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyson Hinds,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Dmitry Kuzmin,D,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Brett Harrison,C,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Caedan Bankier,C,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Tristan Lennox,G,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Josh Bloom,LW,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Roman Schmidt,D,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Olivier Nadeau,RW,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Josh Lopina,C,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Gannon Laroque,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Isaac Belliveau,D,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Talyn Boyko,G,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
William Trudeau,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jake Chiasson,C,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Kyle Masters,D,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Ethan Cardwell,RW,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Jack Matier,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jakub Demek,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Topias Vilen,D,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Jacob Melanson,RW,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Artem Guryev,D,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Justin Robidas,C,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Gage Alexander,G,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Ty Voit,LW,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Anson Thornton,G,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Tory Dello,D,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Christian Kyrou,D,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Conor Geekie,C,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Wyatt Bongiovanni,C,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Strauss Mann,G,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Dryden McKay,G,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Jaroslav Halak,G,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Oskari Salminen,G,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Peetro Seppala,D,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Mitchell Russell,RW,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Marcus Bjork,D,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Ville Petman,C,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Nate Thompson,C,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Cory Schneider,G,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Marco Kasper,C,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Savoie,C,EDM,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1.0
Denton Mateychuk,D,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Max Ellis,RW,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Noah Ostlund,C,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Joakim Kemell,RW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Owen Pickering,D,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Nathan Gaucher,C,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Filip Mesar,RW,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Maveric Lamoureux,D,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Reid Schaefer,LW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Owen Beck,C,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jagger Firkus,RW,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Paul Ludwinski,C,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Noah Warren,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Hunter Haight,C,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Matyas Sapovaliv,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Wyatt Aamodt,D,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Bobby Trivigno,LW,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Griffin Luce,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeremie Biakabutuka,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Ian McKinnon,C,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Alex-Olivier Voyer,RW,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Simon Kubicek,D,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
Dino Kambeitz,RW,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Tristen Nielsen,C,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Dominic Franco,RW,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
D.J. Busdeker,RW,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Carson Gicewicz,C,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Riley McKay,LW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Tarun Fizer,RW,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Landon Kosior,D,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
John Lethemon,G,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Zach Solow,C,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Nick Cicek,D,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Noah Philp,C,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Braeden Kressler,C,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Vincent Sevigny,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Mack Guzda,G,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Bennett MacArthur,LW,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Taylor Gauthier,G,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Jordan Frasca,C,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Corey Andonovski,RW,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Taylor Ward,RW,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Ilya Usau,LW,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Clay Stevenson,G,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Fanti,G,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Ty Glover,C,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Brandon Bussi,G,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Alexander Edler,D,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Jack LaFontaine,G,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Paul Stastny,C,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
J.D. Greenway,LW,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Rasmus Asplund,C,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Libor Hajek,D,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Nathan Beaulieu,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Cam Morrison,LW,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Wade Allison,RW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Gabriel Landeskog,LW,COL,0.0,,,,,,,,,,,,,,,,,,,,,,10.0
Garrett Wilson,LW,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Evan Fitzpatrick,G,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Dylan Gambrell,C,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Markus Niemelainen,D,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Cam Dineen,D,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Will Bitten,RW,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Sean Day,D,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Scott Harrington,D,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Carsen Twarynski,LW,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Casey Fitzgerald,D,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Garrett Pilon,C,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Fredrik Karlstrom,C,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Adam Brooks,C,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Keaton Middleton,D,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Mikhail Maltsev,LW,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Connor Bunnaman,C,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Lucas Carlsson,D,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Riley Stillman,D,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Tanner Kaspick,C,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Otto Koivula,LW,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Benson,LW,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Dennis Cholowski,D,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Dylan Wells,G,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Cavan Fitzgerald,D,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Andy Welinski,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Andy Andreoff,C,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
David Cotton,C,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Patrick Holway,D,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Erik Kallgren,G,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Logan Shaw,RW,TOR,0.0,,,,,,,,,,,,,,,,,,,,,,
Steven Fogarty,C,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Kole Sherwood,RW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Luke Philp,C,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Lane Pederson,C,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Evan Polei,RW,WPG,0.0,,,,,,,,,,,,,,,,,,,,,,
T.J. Tynan,C,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Tyler Wotherspoon,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Kieffer Bellows,LW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Andrew Poturalski,C,SJ,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,
Ethan Prow,D,BUF,0.0,,,,,,,,,,,,,,,,,,,,,,
Christopher Gibson,G,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Xavier Ouellet,D,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Malte Stromwall,RW,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Justin Scott,"C,RW",COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Drake Caggiula,LW,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Brett Ritchie,RW,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Olli Juolevi,D,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Logan Brown,C,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Adam Clendening,D,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Rocco Grimaldi,C,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Ryan Jones,D,TB,0.0,,,,,,,,,,,,,,,,,,,,,,
Nolan Stevens,C,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Harrison Ruopp,D,ARI,0.0,,,,,,,,,,,,,,,,,,,,,,
Kevin Gravel,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Joesph Gambardella,"C,LW",NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
C.J. Smith,LW,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Mike Vecchione,C,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Derek Grant,C,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Taylor Fedun,D,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Radim Simek,D,SJ,0.0,,,,,,,,,,,,,,,,,,,,,,
J-F Berube,G,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Nolan Patrick,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Brandon Pirri,C,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Lias Andersson,C,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Anthony Bitetto,D,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Zane McIntyre,G,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Joonas Donskoi,RW,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,
Josh Healey,D,CHI,0.0,,,Coke Harbour Kingpins,Connor,24,285,,,,,,,,,,,,,,,,
Greg McKegg,C,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Patrik Nemeth,D,ARI,0.0,,,,,,,,,,,,,,,,,,,,,,
Isaac Ratcliffe,LW,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Mike Smith,G,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Dalton Smith,LW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Robin Salo,D,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Alex Formenton,LW,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Derek Stepan,C,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Michael DiPietro,G,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Max Gildon,D,FLA,0.0,,,,,,,,,,,,,,,,,,,,,,
Mark Pysyk,D,ANA,0.0,,,,,,,,,,,,,,,,,,,,,,
Stelio Mattheos,RW,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
John Stevens,C,VAN,0.0,,,,,,,,,,,,,,,,,,,,,,
Gavin Bayreuther,D,CAR,0.0,,,,,,,,,,,,,,,,,,,,,,
Tim Gettinger,LW,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
Garrett Mitchell,RW,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Keith Kinkaid,G,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Nick Caamano,RW,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Brad Malone,C,EDM,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Donovan,D,NSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Nathan Clurman,D,MTL,0.0,,,,,,,,,,,,,,,,,,,,,,
Paul Thompson,RW,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Tanner Laczynski,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Blake Hillman,D,NYR,0.0,,,,,,,,,,,,,,,,,,,,,,
Chase Priskie,D,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Travis Barron,LW,UTA,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeremy Davies,D,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Pat Nagle,G,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Dan Renouf,D,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Tye Felhaber,C,COL,0.0,,,,,,,,,,,,,,,,,,,,,,
Alexandre Fortin,C,CHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Zach Sawchenko,G,CBJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Josh Currie,C,OTT,0.0,,,,,,,,,,,,,,,,,,,,,,
Tanner Fritz,C,NYI,0.0,,,,,,,,,,,,,,,,,,,,,,
Aaron Ness,D,WSH,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeffrey Viel,LW,BOS,0.0,,,,,,,,,,,,,,,,,,,,,,
Alex Gallant,LW,CGY,0.0,,,,,,,,,,,,,,,,,,,,,,
Jermaine Loewen,LW,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Jeremy Brodeur,G,NJ,0.0,,,,,,,,,,,,,,,,,,,,,,
Kyle Criscuolo,C,PIT,0.0,,,,,,,,,,,,,,,,,,,,,,
Gage Quinney,C,VGK,0.0,,,,,,,,,,,,,,,,,,,,,,
Ben Gleason,D,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,
Matt Luff,RW,STL,0.0,,,,,,,,,,,,,,,,,,,,,,
Cameron Hughes,C,DAL,0.0,,,,,,,,,,,,,,,,,,,,,,
Cooper Marody,C,PHI,0.0,,,,,,,,,,,,,,,,,,,,,,
Reilly Walsh,D,LA,0.0,,,,,,,,,,,,,,,,,,,,,,
Danny O'Regan,C,DET,0.0,,,,,,,,,,,,,,,,,,,,,,
